YEAR,DATE,EVENT_LEVEL,EVENT_TYPE,DRAW_SIZE,ROUND,BESTOF,SURFACE,WINNER_NAME,LOSER_NAME
2025,2024-12-29,A,250,32,R32,3,Hard,Novak Djokovic,Rinky Hijikata
2025,2024-12-29,A,250,32,R32,3,Hard,Frances Tiafoe,Adam Walton
2025,2024-12-29,A,250,32,R32,3,Hard,Giovanni Mpetshi Perricard,Nick Kyrgios
2025,2024-12-29,A,250,32,R32,3,Hard,Gael Monfils,Nishesh Basavareddy
2025,2024-12-29,A,250,32,F,3,Hard,Jiri Lehecka,Reilly Opelka
2025,2024-12-29,A,250,32,R32,3,Hard,Aleksandar Vukic,David Goffin
2025,2024-12-29,A,250,32,R32,3,Hard,Yoshihito Nishioka,Arthur Rinderknech
2025,2024-12-29,A,250,32,QF,3,Hard,Jiri Lehecka,Nicolas Jarry
2025,2024-12-29,A,250,32,R16,3,Hard,Giovanni Mpetshi Perricard,Frances Tiafoe
2025,2024-12-29,A,250,32,R16,3,Hard,Jakub Mensik,Dusan Lajovic
2025,2024-12-29,A,250,32,QF,3,Hard,Grigor Dimitrov,Jordan Thompson
2025,2024-12-29,A,250,32,R32,3,Hard,Jiri Lehecka,Holger Rune
2025,2024-12-29,A,250,32,R32,3,Hard,Grigor Dimitrov,Yannick Hanfmann
2025,2024-12-29,A,250,32,R32,3,Hard,Benjamin Bonzi,Alejandro Tabilo
2025,2024-12-29,A,250,32,R16,3,Hard,Novak Djokovic,Gael Monfils
2025,2024-12-29,A,250,32,R32,3,Hard,Jordan Thompson,Matteo Berrettini
2025,2024-12-29,A,250,32,R16,3,Hard,Nicolas Jarry,Benjamin Bonzi
2025,2024-12-29,A,250,32,QF,3,Hard,Reilly Opelka,Novak Djokovic
2025,2024-12-29,A,250,32,QF,3,Hard,Giovanni Mpetshi Perricard,Jakub Mensik
2025,2024-12-29,A,250,32,R16,3,Hard,Jiri Lehecka,Yoshihito Nishioka
2025,2024-12-29,A,250,32,R32,3,Hard,Alex Michelsen,Christopher O'Connell
2025,2024-12-29,A,250,32,R16,3,Hard,Reilly Opelka,Matteo Arnaldi
2025,2024-12-29,A,250,32,R32,3,Hard,Nicolas Jarry,Mariano Navone
2025,2024-12-29,A,250,32,R16,3,Hard,Jordan Thompson,Alex Michelsen
2025,2024-12-29,A,250,32,SF,3,Hard,Reilly Opelka,Giovanni Mpetshi Perricard
2025,2024-12-29,A,250,32,R32,3,Hard,Jakub Mensik,Mikhail Kukushkin
2025,2024-12-29,A,250,32,R32,3,Hard,Reilly Opelka,Federico Agustin Gomez
2025,2024-12-29,A,250,32,R32,3,Hard,Matteo Arnaldi,Alexei Popyrin
2025,2024-12-29,A,250,32,R32,3,Hard,Dusan Lajovic,Arthur Cazaux
2025,2024-12-29,A,250,32,SF,3,Hard,Jiri Lehecka,Grigor Dimitrov
2025,2024-12-29,A,250,32,R16,3,Hard,Grigor Dimitrov,Aleksandar Vukic
2025,2024-12-30,A,250,28,R16,3,Hard,Kei Nishikori,Karen Khachanov
2025,2024-12-30,A,250,28,QF,3,Hard,Alexandre Muller,Arthur Fils
2025,2024-12-30,A,250,28,R32,3,Hard,Zizou Bergs,Alejandro Moro Canas
2025,2024-12-30,A,250,28,R32,3,Hard,Gabriel Diallo,Roberto Carballes Baena
2025,2024-12-30,A,250,28,QF,3,Hard,Jaume Munar,Lorenzo Musetti
2025,2024-12-30,A,250,28,R16,3,Hard,Cameron Norrie,Lorenzo Sonego
2025,2024-12-30,A,250,28,F,3,Hard,Alexandre Muller,Kei Nishikori
2025,2024-12-30,A,250,28,R32,3,Hard,Fabian Marozsan,Roman Safiullin
2025,2024-12-30,A,250,28,R32,3,Hard,Kei Nishikori,Denis Shapovalov
2025,2024-12-30,A,250,28,R32,3,Hard,Juncheng Shang,Coleman Wong
2025,2024-12-30,A,250,28,R32,3,Hard,Cameron Norrie,Learner Tien
2025,2024-12-30,A,250,28,SF,3,Hard,Kei Nishikori,Juncheng Shang
2025,2024-12-30,A,250,28,R16,3,Hard,Jaume Munar,Nuno Borges
2025,2024-12-30,A,250,28,R16,3,Hard,Lorenzo Musetti,Gabriel Diallo
2025,2024-12-30,A,250,28,SF,3,Hard,Alexandre Muller,Jaume Munar
2025,2024-12-30,A,250,28,R32,3,Hard,Lorenzo Sonego,Brandon Nakashima
2025,2024-12-30,A,250,28,R32,3,Hard,Pedro Martinez,Francesco Passaro
2025,2024-12-30,A,250,28,QF,3,Hard,Juncheng Shang,Fabian Marozsan
2025,2024-12-30,A,250,28,R16,3,Hard,Alexandre Muller,Miomir Kecmanovic
2025,2024-12-30,A,250,28,R32,3,Hard,Nuno Borges,Yunchaokete Bu
2025,2024-12-30,A,250,28,R16,3,Hard,Fabian Marozsan,Andrey Rublev
2025,2024-12-30,A,250,28,R32,3,Hard,Miomir Kecmanovic,Luciano Darderi
2025,2024-12-30,A,250,28,R32,3,Hard,Alexandre Muller,Marc-Andrea Huesler
2025,2024-12-30,A,250,28,R16,3,Hard,Juncheng Shang,Pedro Martinez
2025,2024-12-30,A,250,28,R32,3,Hard,Jaume Munar,Alejandro Davidovich Fokina
2025,2024-12-30,A,250,28,R16,3,Hard,Arthur Fils,Zizou Bergs
2025,2024-12-30,A,250,28,QF,3,Hard,Kei Nishikori,Cameron Norrie
2025,2025-01-06,A,250,28,R32,3,Hard,Arthur Cazaux,Adam Walton
2025,2025-01-06,A,250,28,R16,3,Hard,Roberto Carballes Baena,Francisco Cerundolo
2025,2025-01-06,A,250,28,QF,3,Hard,Gael Monfils,Facundo Diaz Acosta
2025,2025-01-06,A,250,28,R32,3,Hard,Facundo Diaz Acosta,Cameron Norrie
2025,2025-01-06,A,250,28,R32,3,Hard,Nishesh Basavareddy,Francisco Comesana
2025,2025-01-06,A,250,28,R32,3,Hard,Manuel Guinard,Roman Safiullin
2025,2025-01-06,A,250,28,F,3,Hard,Felix Auger-Aliassime,Sebastian Korda
2025,2025-01-06,A,250,28,QF,3,Hard,Nishesh Basavareddy,Alex Michelsen
2025,2025-01-06,A,250,28,R16,3,Hard,Zizou Bergs,Luca Nardi
2025,2025-01-06,A,250,28,R16,3,Hard,Marcos Giron,Denis Shapovalov
2025,2025-01-06,A,250,28,QF,3,Hard,Sebastian Korda,Thanasi Kokkinakis
2025,2025-01-06,A,250,28,F,3,Hard,Gael Monfils,Zizou Bergs
2025,2025-01-06,A,250,28,R32,3,Hard,Jakub Mensik,Pablo Carreno Busta
2025,2025-01-06,A,250,28,R32,3,Hard,Alejandro Davidovich Fokina,Roberto Bautista Agut
2025,2025-01-06,A,250,28,R32,3,Hard,Li Tu,James Duckworth
2025,2025-01-06,A,250,28,QF,3,Hard,Miomir Kecmanovic,Benjamin Bonzi
2025,2025-01-06,A,250,28,R16,3,Hard,Felix Auger-Aliassime,Arthur Cazaux
2025,2025-01-06,A,250,28,R32,3,Hard,Roberto Carballes Baena,Daniel Altmaier
2025,2025-01-06,A,250,28,QF,3,Hard,Felix Auger-Aliassime,Marcos Giron
2025,2025-01-06,A,250,28,R32,3,Hard,Mariano Navone,Adrian Mannarino
2025,2025-01-06,A,250,28,R16,3,Hard,Benjamin Bonzi,Li Tu
2025,2025-01-06,A,250,28,R32,3,Hard,Thanasi Kokkinakis,Yoshihito Nishioka
2025,2025-01-06,A,250,28,R32,3,Hard,Zizou Bergs,Isaac Becroft
2025,2025-01-06,A,250,28,R16,3,Hard,Rinky Hijikata,Brandon Nakashima
2025,2025-01-06,A,250,28,SF,3,Hard,Zizou Bergs,Nuno Borges
2025,2025-01-06,A,250,28,R16,3,Hard,Alex Michelsen,Lorenzo Sonego
2025,2025-01-06,A,250,28,R32,3,Hard,Christopher O'Connell,Arthur Rinderknech
2025,2025-01-06,A,250,28,R32,3,Hard,Miomir Kecmanovic,Alexander Bublik
2025,2025-01-06,A,250,28,R16,3,Hard,Nishesh Basavareddy,Alejandro Tabilo
2025,2025-01-06,A,250,28,R16,3,Hard,Tommy Paul,Manuel Guinard
2025,2025-01-06,A,250,28,SF,3,Hard,Gael Monfils,Nishesh Basavareddy
2025,2025-01-06,A,250,28,R32,3,Hard,Tomas Martin Etcheverry,Tristan Schoolkate
2025,2025-01-06,A,250,28,R32,3,Hard,Luca Nardi,Flavio Cobolli
2025,2025-01-06,A,250,28,R32,3,Hard,Nuno Borges,Luciano Darderi
2025,2025-01-06,A,250,28,R16,3,Hard,Miomir Kecmanovic,Christopher O'Connell
2025,2025-01-06,A,250,28,QF,3,Hard,Tommy Paul,Rinky Hijikata
2025,2025-01-06,A,250,28,QF,3,Hard,Nuno Borges,Jakub Mensik
2025,2025-01-06,A,250,28,R16,3,Hard,Gael Monfils,Jan-Lennard Struff
2025,2025-01-06,A,250,28,R32,3,Hard,Brandon Nakashima,Yannick Hanfmann
2025,2025-01-06,A,250,28,R32,3,Hard,Denis Shapovalov,Zhizhen Zhang
2025,2025-01-06,A,250,28,R32,3,Hard,Alex Michelsen,Sumit Nagal
2025,2025-01-06,A,250,28,SF,3,Hard,Sebastian Korda,Miomir Kecmanovic
2025,2025-01-06,A,250,28,R16,3,Hard,Jakub Mensik,Ben Shelton
2025,2025-01-06,A,250,28,R16,3,Hard,Sebastian Korda,Alejandro Davidovich Fokina
2025,2025-01-06,A,250,28,R32,3,Hard,Jan-Lennard Struff,Yunchaokete Bu
2025,2025-01-06,A,250,28,R32,3,Hard,Gael Monfils,Pedro Martinez
2025,2025-01-06,A,250,28,R16,3,Hard,Thanasi Kokkinakis,Tomas Martin Etcheverry
2025,2025-01-06,A,250,28,SF,3,Hard,Felix Auger-Aliassime,Tommy Paul
2025,2025-01-06,A,250,28,R16,3,Hard,Nuno Borges,Mariano Navone
2025,2025-01-06,A,250,28,R32,3,Hard,Marcos Giron,Aleksandar Vukic
2025,2025-01-06,A,250,28,R32,3,Hard,Lorenzo Sonego,Gabriel Diallo
2025,2025-01-06,A,250,28,R16,3,Hard,Facundo Diaz Acosta,Sebastian Baez
2025,2025-01-06,A,250,28,R32,3,Hard,Rinky Hijikata,David Goffin
2025,2025-01-06,A,250,28,QF,3,Hard,Zizou Bergs,Roberto Carballes Baena
2025,2025-01-12,G,GS,128,R128,5,Hard,Tommy Paul,Christopher O'Connell
2025,2025-01-12,G,GS,128,R32,5,Hard,Carlos Alcaraz,Nuno Borges
2025,2025-01-12,G,GS,128,R128,5,Hard,Matteo Berrettini,Cameron Norrie
2025,2025-01-12,G,GS,128,R128,5,Hard,Arthur Fils,Otto Virtanen
2025,2025-01-12,G,GS,128,R128,5,Hard,Lorenzo Sonego,Stan Wawrinka
2025,2025-01-12,G,GS,128,R128,5,Hard,Marcos Giron,Yannick Hanfmann
2025,2025-01-12,G,GS,128,R32,5,Hard,Alexander Zverev,Jacob Fearnley
2025,2025-01-12,G,GS,128,R64,5,Hard,Corentin Moutet,Mitchell Krueger
2025,2025-01-12,G,GS,128,R128,5,Hard,Francesco Passaro,Grigor Dimitrov
2025,2025-01-12,G,GS,128,R16,5,Hard,Lorenzo Sonego,Learner Tien
2025,2025-01-12,G,GS,128,QF,5,Hard,Alexander Zverev,Tommy Paul
2025,2025-01-12,G,GS,128,R64,5,Hard,Jiri Lehecka,Hugo Gaston
2025,2025-01-12,G,GS,128,R128,5,Hard,Felix Auger-Aliassime,Jan-Lennard Struff
2025,2025-01-12,G,GS,128,R128,5,Hard,Mitchell Krueger,Rinky Hijikata
2025,2025-01-12,G,GS,128,R128,5,Hard,Pablo Carreno Busta,Kamil Majchrzak
2025,2025-01-12,G,GS,128,R128,5,Hard,Ben Shelton,Brandon Nakashima
2025,2025-01-12,G,GS,128,R128,5,Hard,Corentin Moutet,Alexei Popyrin
2025,2025-01-12,G,GS,128,R64,5,Hard,Benjamin Bonzi,Francesco Passaro
2025,2025-01-12,G,GS,128,R128,5,Hard,Alejandro Davidovich Fokina,Juncheng Shang
2025,2025-01-12,G,GS,128,QF,5,Hard,Novak Djokovic,Carlos Alcaraz
2025,2025-01-12,G,GS,128,R16,5,Hard,Ben Shelton,Gael Monfils
2025,2025-01-12,G,GS,128,R64,5,Hard,Learner Tien,Daniil Medvedev
2025,2025-01-12,G,GS,128,R128,5,Hard,Benjamin Bonzi,David Goffin
2025,2025-01-12,G,GS,128,R32,5,Hard,Ugo Humbert,Arthur Fils
2025,2025-01-12,G,GS,128,R128,5,Hard,Quentin Halys,Adam Walton
2025,2025-01-12,G,GS,128,R128,5,Hard,Joao Fonseca,Andrey Rublev
2025,2025-01-12,G,GS,128,R128,5,Hard,Tomas Martin Etcheverry,Flavio Cobolli
2025,2025-01-12,G,GS,128,R128,5,Hard,Holger Rune,Zhizhen Zhang
2025,2025-01-12,G,GS,128,R32,5,Hard,Jack Draper,Aleksandar Vukic
2025,2025-01-12,G,GS,128,R128,5,Hard,Kei Nishikori,Thiago Monteiro
2025,2025-01-12,G,GS,128,R64,5,Hard,Taylor Fritz,Cristian Garin
2025,2025-01-12,G,GS,128,R128,5,Hard,Thanasi Kokkinakis,Roman Safiullin
2025,2025-01-12,G,GS,128,R32,5,Hard,Holger Rune,Miomir Kecmanovic
2025,2025-01-12,G,GS,128,F,5,Hard,Jannik Sinner,Alexander Zverev
2025,2025-01-12,G,GS,128,R64,5,Hard,Jakub Mensik,Casper Ruud
2025,2025-01-12,G,GS,128,R128,5,Hard,Jakub Mensik,Nikoloz Basilashvili
2025,2025-01-12,G,GS,128,R128,5,Hard,Daniil Medvedev,Kasidit Samrej
2025,2025-01-12,G,GS,128,R128,5,Hard,Gael Monfils,Giovanni Mpetshi Perricard
2025,2025-01-12,G,GS,128,R128,5,Hard,Nuno Borges,Alexandre Muller
2025,2025-01-12,G,GS,128,R32,5,Hard,Ben Shelton,Lorenzo Musetti
2025,2025-01-12,G,GS,128,R128,5,Hard,Tomas Machac,Sumit Nagal
2025,2025-01-12,G,GS,128,R128,5,Hard,Francisco Cerundolo,Alexander Bublik
2025,2025-01-12,G,GS,128,R128,5,Hard,Jacob Fearnley,Nick Kyrgios
2025,2025-01-12,G,GS,128,R64,5,Hard,Ugo Humbert,Hady Habib
2025,2025-01-12,G,GS,128,R64,5,Hard,Karen Khachanov,Gabriel Diallo
2025,2025-01-12,G,GS,128,R64,5,Hard,Alex Michelsen,James McCabe
2025,2025-01-12,G,GS,128,R128,5,Hard,Arthur Cazaux,Sebastian Baez
2025,2025-01-12,G,GS,128,R64,5,Hard,Arthur Fils,Quentin Halys
2025,2025-01-12,G,GS,128,R128,5,Hard,Reilly Opelka,Gauthier Onclin
2025,2025-01-12,G,GS,128,R128,5,Hard,Facundo Diaz Acosta,Zizou Bergs
2025,2025-01-12,G,GS,128,R32,5,Hard,Gael Monfils,Taylor Fritz
2025,2025-01-12,G,GS,128,R128,5,Hard,Jordan Thompson,Dominik Koepfer
2025,2025-01-12,G,GS,128,R128,5,Hard,Daniel Altmaier,Francisco Comesana
2025,2025-01-12,G,GS,128,R128,5,Hard,Learner Tien,Camilo Ugo Carabelli
2025,2025-01-12,G,GS,128,R64,5,Hard,Alejandro Davidovich Fokina,Felix Auger-Aliassime
2025,2025-01-12,G,GS,128,R128,5,Hard,Casper Ruud,Jaume Munar
2025,2025-01-12,G,GS,128,R32,5,Hard,Jannik Sinner,Marcos Giron
2025,2025-01-12,G,GS,128,R64,5,Hard,Gael Monfils,Daniel Altmaier
2025,2025-01-12,G,GS,128,R128,5,Hard,Jack Draper,Mariano Navone
2025,2025-01-12,G,GS,128,R64,5,Hard,Alex de Minaur,Tristan Boyer
2025,2025-01-12,G,GS,128,R128,5,Hard,Cristian Garin,Borna Coric
2025,2025-01-12,G,GS,128,R128,5,Hard,Tristan Boyer,Federico Coria
2025,2025-01-12,G,GS,128,R128,5,Hard,Jaime Faria,Pavel Kotov
2025,2025-01-12,G,GS,128,R128,5,Hard,Carlos Alcaraz,Alexander Shevchenko
2025,2025-01-12,G,GS,128,R64,5,Hard,Nuno Borges,Jordan Thompson
2025,2025-01-12,G,GS,128,SF,5,Hard,Alexander Zverev,Novak Djokovic
2025,2025-01-12,G,GS,128,R16,5,Hard,Alexander Zverev,Ugo Humbert
2025,2025-01-12,G,GS,128,R128,5,Hard,Sebastian Korda,Lukas Klein
2025,2025-01-12,G,GS,128,R64,5,Hard,Ben Shelton,Pablo Carreno Busta
2025,2025-01-12,G,GS,128,R64,5,Hard,Holger Rune,Matteo Berrettini
2025,2025-01-12,G,GS,128,R64,5,Hard,Jacob Fearnley,Arthur Cazaux
2025,2025-01-12,G,GS,128,R128,5,Hard,Alexander Zverev,Lucas Pouille
2025,2025-01-12,G,GS,128,R128,5,Hard,Gabriel Diallo,Luca Nardi
2025,2025-01-12,G,GS,128,R32,5,Hard,Learner Tien,Corentin Moutet
2025,2025-01-12,G,GS,128,R64,5,Hard,Roberto Carballes Baena,James Duckworth
2025,2025-01-12,G,GS,128,R32,5,Hard,Alex de Minaur,Francisco Cerundolo
2025,2025-01-12,G,GS,128,R32,5,Hard,Alex Michelsen,Karen Khachanov
2025,2025-01-12,G,GS,128,R64,5,Hard,Tommy Paul,Kei Nishikori
2025,2025-01-12,G,GS,128,R32,5,Hard,Lorenzo Sonego,Fabian Marozsan
2025,2025-01-12,G,GS,128,R128,5,Hard,Karen Khachanov,Adrian Mannarino
2025,2025-01-12,G,GS,128,R64,5,Hard,Alexander Zverev,Pedro Martinez
2025,2025-01-12,G,GS,128,R128,5,Hard,Pedro Martinez,Luciano Darderi
2025,2025-01-12,G,GS,128,R64,5,Hard,Miomir Kecmanovic,Hubert Hurkacz
2025,2025-01-12,G,GS,128,R128,5,Hard,Aleksandar Vukic,Damir Dzumhur
2025,2025-01-12,G,GS,128,R64,5,Hard,Lorenzo Musetti,Denis Shapovalov
2025,2025-01-12,G,GS,128,R16,5,Hard,Tommy Paul,Alejandro Davidovich Fokina
2025,2025-01-12,G,GS,128,SF,5,Hard,Jannik Sinner,Ben Shelton
2025,2025-01-12,G,GS,128,R128,5,Hard,Yoshihito Nishioka,Aziz Dougaz
2025,2025-01-12,G,GS,128,R64,5,Hard,Carlos Alcaraz,Yoshihito Nishioka
2025,2025-01-12,G,GS,128,R128,5,Hard,Alex de Minaur,Botic van de Zandschulp
2025,2025-01-12,G,GS,128,R128,5,Hard,Novak Djokovic,Nishesh Basavareddy
2025,2025-01-12,G,GS,128,R128,5,Hard,Taylor Fritz,Jenson Brooksby
2025,2025-01-12,G,GS,128,R64,5,Hard,Francisco Cerundolo,Facundo Diaz Acosta
2025,2025-01-12,G,GS,128,R64,5,Hard,Marcos Giron,Tomas Martin Etcheverry
2025,2025-01-12,G,GS,128,R128,5,Hard,Jannik Sinner,Nicolas Jarry
2025,2025-01-12,G,GS,128,R128,5,Hard,Hady Habib,Yunchaokete Bu
2025,2025-01-12,G,GS,128,R128,5,Hard,Alex Michelsen,Stefanos Tsitsipas
2025,2025-01-12,G,GS,128,R32,5,Hard,Jiri Lehecka,Benjamin Bonzi
2025,2025-01-12,G,GS,128,R16,5,Hard,Alex de Minaur,Alex Michelsen
2025,2025-01-12,G,GS,128,R64,5,Hard,Novak Djokovic,Jaime Faria
2025,2025-01-12,G,GS,128,R128,5,Hard,Hubert Hurkacz,Tallon Griekspoor
2025,2025-01-12,G,GS,128,R128,5,Hard,Lorenzo Musetti,Matteo Arnaldi
2025,2025-01-12,G,GS,128,R128,5,Hard,Frances Tiafoe,Arthur Rinderknech
2025,2025-01-12,G,GS,128,R32,5,Hard,Tommy Paul,Roberto Carballes Baena
2025,2025-01-12,G,GS,128,R128,5,Hard,James Duckworth,Dominic Stricker
2025,2025-01-12,G,GS,128,R64,5,Hard,Jack Draper,Thanasi Kokkinakis
2025,2025-01-12,G,GS,128,QF,5,Hard,Ben Shelton,Lorenzo Sonego
2025,2025-01-12,G,GS,128,R16,5,Hard,Carlos Alcaraz,Jack Draper
2025,2025-01-12,G,GS,128,R128,5,Hard,Hugo Gaston,Omar Jasika
2025,2025-01-12,G,GS,128,R64,5,Hard,Lorenzo Sonego,Joao Fonseca
2025,2025-01-12,G,GS,128,R128,5,Hard,Jiri Lehecka,Li Tu
2025,2025-01-12,G,GS,128,R64,5,Hard,Fabian Marozsan,Frances Tiafoe
2025,2025-01-12,G,GS,128,R16,5,Hard,Novak Djokovic,Jiri Lehecka
2025,2025-01-12,G,GS,128,QF,5,Hard,Jannik Sinner,Alex de Minaur
2025,2025-01-12,G,GS,128,R128,5,Hard,Roberto Carballes Baena,Alejandro Tabilo
2025,2025-01-12,G,GS,128,R64,5,Hard,Aleksandar Vukic,Sebastian Korda
2025,2025-01-12,G,GS,128,R32,5,Hard,Alejandro Davidovich Fokina,Jakub Mensik
2025,2025-01-12,G,GS,128,R128,5,Hard,Fabian Marozsan,Thiago Seyboth Wild
2025,2025-01-12,G,GS,128,R128,5,Hard,Miomir Kecmanovic,Dusan Lajovic
2025,2025-01-12,G,GS,128,R128,5,Hard,Denis Shapovalov,Roberto Bautista Agut
2025,2025-01-12,G,GS,128,R64,5,Hard,Tomas Machac,Reilly Opelka
2025,2025-01-12,G,GS,128,R16,5,Hard,Jannik Sinner,Holger Rune
2025,2025-01-12,G,GS,128,R32,5,Hard,Novak Djokovic,Tomas Machac
2025,2025-01-12,G,GS,128,R128,5,Hard,James McCabe,Martin Landaluce
2025,2025-01-12,G,GS,128,R128,5,Hard,Tristan Schoolkate,Taro Daniel
2025,2025-01-12,G,GS,128,R128,5,Hard,Ugo Humbert,Matteo Gigante
2025,2025-01-12,G,GS,128,R64,5,Hard,Jannik Sinner,Tristan Schoolkate
2025,2025-01-27,A,250,28,F,3,Hard,Felix Auger-Aliassime,Aleksandar Kovacevic
2025,2025-01-27,A,250,28,R32,3,Hard,Christopher Eubanks,Alibek Kachmazov
2025,2025-01-27,A,250,28,R32,3,Hard,Dominik Koepfer,Gregoire Barrere
2025,2025-01-27,A,250,28,QF,3,Hard,Felix Auger-Aliassime,Yunchaokete Bu
2025,2025-01-27,A,250,28,R16,3,Hard,Aleksandar Kovacevic,Mattia Bellucci
2025,2025-01-27,A,250,28,R16,3,Hard,Alexander Bublik,Dominik Koepfer
2025,2025-01-27,A,250,28,QF,3,Hard,Jesper de Jong,Tallon Griekspoor
2025,2025-01-27,A,250,28,R32,3,Hard,Jesper de Jong,Quentin Halys
2025,2025-01-27,A,250,28,R32,3,Hard,Arthur Cazaux,Stan Wawrinka
2025,2025-01-27,A,250,28,R32,3,Hard,Richard Gasquet,Adrian Mannarino
2025,2025-01-27,A,250,28,R16,3,Hard,Nikoloz Basilashvili,Arthur Rinderknech
2025,2025-01-27,A,250,28,R32,3,Hard,Constant Lestienne,Borna Coric
2025,2025-01-27,A,250,28,R16,3,Hard,Jesper de Jong,Flavio Cobolli
2025,2025-01-27,A,250,28,QF,3,Hard,Aleksandar Kovacevic,Alexander Bublik
2025,2025-01-27,A,250,28,QF,3,Hard,Andrey Rublev,Nikoloz Basilashvili
2025,2025-01-27,A,250,28,R16,3,Hard,Tallon Griekspoor,Richard Gasquet
2025,2025-01-27,A,250,28,R32,3,Hard,Yunchaokete Bu,Daniel Altmaier
2025,2025-01-27,A,250,28,R16,3,Hard,Andrey Rublev,Christopher Eubanks
2025,2025-01-27,A,250,28,R32,3,Hard,Tallon Griekspoor,Botic van de Zandschulp
2025,2025-01-27,A,250,28,R16,3,Hard,Felix Auger-Aliassime,Arthur Cazaux
2025,2025-01-27,A,250,28,SF,3,Hard,Felix Auger-Aliassime,Jesper de Jong
2025,2025-01-27,A,250,28,R32,3,Hard,Aleksandar Kovacevic,David Goffin
2025,2025-01-27,A,250,28,R32,3,Hard,Arthur Rinderknech,Harold Mayot
2025,2025-01-27,A,250,28,R32,3,Hard,Nikoloz Basilashvili,Mikhail Kukushkin
2025,2025-01-27,A,250,28,R32,3,Hard,Mattia Bellucci,Lucas Pouille
2025,2025-01-27,A,250,28,SF,3,Hard,Aleksandar Kovacevic,Andrey Rublev
2025,2025-01-27,A,250,28,R16,3,Hard,Yunchaokete Bu,Constant Lestienne
2025,2025-02-03,A,500,32,R32,3,Hard,Yoshihito Nishioka,Brandon Nakashima
2025,2025-02-03,A,500,32,R32,3,Hard,Arthur Fils,Constant Lestienne
2025,2025-02-03,A,500,32,R16,3,Hard,Jaume Munar,Ben Shelton
2025,2025-02-03,A,500,32,R16,3,Hard,Carlos Alcaraz,Andrea Vavassori
2025,2025-02-03,A,500,32,QF,3,Hard,Tommy Paul,Reilly Opelka
2025,2025-02-03,A,500,32,R32,3,Hard,Alejandro Davidovich Fokina,Brandon Holt
2025,2025-02-03,A,500,32,R32,3,Hard,Stefanos Tsitsipas,Harold Mayot
2025,2025-02-03,A,500,32,QF,3,Hard,Carlos Alcaraz,Pedro Martinez
2025,2025-02-03,A,500,32,R16,3,Hard,Daniel Altmaier,Arthur Fils
2025,2025-02-03,A,500,32,R16,3,Hard,Tomas Machac,Rinky Hijikata
2025,2025-02-03,A,500,32,R16,3,Hard,Denis Shapovalov,Taylor Fritz
2025,2025-02-03,A,500,32,R16,3,Hard,Alex de Minaur,Jakub Mensik
2025,2025-02-03,A,500,32,QF,3,Hard,Hubert Hurkacz,Andrey Rublev
2025,2025-02-03,A,500,32,R32,3,Hard,Tallon Griekspoor,Matteo Berrettini
2025,2025-02-03,A,500,32,R32,3,Hard,Matteo Arnaldi,Christopher Eubanks
2025,2025-02-03,A,500,32,QF,3,Hard,Denis Shapovalov,Tomas Machac
2025,2025-02-03,A,500,32,R16,3,Hard,Pedro Martinez,Holger Rune
2025,2025-02-03,A,500,32,R16,3,Hard,Matteo Arnaldi,Alejandro Davidovich Fokina
2025,2025-02-03,A,500,32,R32,3,Hard,Daniel Altmaier,Aleksandar Kovacevic
2025,2025-02-03,A,500,32,R32,3,Hard,Frances Tiafoe,Taro Daniel
2025,2025-02-03,A,500,32,R32,3,Hard,Cameron Norrie,Alex Michelsen
2025,2025-02-03,A,500,32,R32,3,Hard,Tomas Machac,Kei Nishikori
2025,2025-02-03,A,500,32,SF,3,Hard,Carlos Alcaraz,Hubert Hurkacz
2025,2025-02-03,A,500,32,R16,3,Hard,Stefanos Tsitsipas,Tallon Griekspoor
2025,2025-02-03,A,500,32,R32,3,Hard,Jiri Lehecka,Alexei Popyrin
2025,2025-02-03,A,500,32,R16,3,Hard,Casper Ruud,Michael Mmoh
2025,2025-02-03,A,500,32,R32,3,Hard,Pedro Martinez,Roberto Bautista Agut
2025,2025-02-03,A,500,32,SF,3,Hard,Casper Ruud,Jaume Munar
2025,2025-02-03,A,500,32,SF,3,Hard,Denis Shapovalov,Tommy Paul
2025,2025-02-03,A,500,32,R32,3,Hard,Holger Rune,Lorenzo Sonego
2025,2025-02-03,A,500,32,R16,3,Hard,Yoshihito Nishioka,Frances Tiafoe
2025,2025-02-03,A,500,32,R32,3,Hard,Hubert Hurkacz,Flavio Cobolli
2025,2025-02-03,A,500,32,R16,3,Hard,Mattia Bellucci,Daniil Medvedev
2025,2025-02-03,A,500,32,SF,3,Hard,Alex de Minaur,Mattia Bellucci
2025,2025-02-03,A,500,32,R32,3,Hard,Rinky Hijikata,Adrian Mannarino
2025,2025-02-03,A,500,32,R32,3,Hard,Reilly Opelka,Alexander Shevchenko
2025,2025-02-03,A,500,32,R32,3,Hard,Carlos Alcaraz,Botic van de Zandschulp
2025,2025-02-03,A,500,32,R32,3,Hard,Ethan Quinn,Trevor Svajda
2025,2025-02-03,A,500,32,F,3,Hard,Denis Shapovalov,Casper Ruud
2025,2025-02-03,A,500,32,R32,3,Hard,Denis Shapovalov,Miomir Kecmanovic
2025,2025-02-03,A,500,32,R32,3,Hard,Andrey Rublev,Zhizhen Zhang
2025,2025-02-03,A,500,32,R32,3,Hard,Fabian Marozsan,Jan-Lennard Struff
